index,tweet,label
3977,"ttapi aku lebih suka make aksen british, walaupun engga paham banget tapi dengernya enakeun",love
3978,suka banget sama a qiao!! imut lucu menggemaskan dan kuat terima kasih ga-nya!!,love
3979,haloo min kalo mau ngajuin diri buat temenan boleh gak min (aku fans editan kamu nomor 1) aku follow kamu lewat 3 akunku serius aku punya buktinya aku suka banget editan kamu yang pensi itu :d,love
3980,"waktu awal suka banget tuh karena sering dicengi di kokomz perkara gua pasang bio leebit di rp jadi dicengin lee kn*w cubit bgstt padahal itu nama skzoo-nya lino. -,- terus lama kelamaan baper sih gua.. maaf baperan terus confess, ternyata cubit menerima confessan gw.",love
3981,"suka banget sama kedekatan mereka . aku mau ts tiffany lagi ah, siapa yang bersedia ts sooyoung nya??",love
3982,"iyaa, suka banget gaya penulisannya ilana tan, ringan gt gampang dipahamii sksk",love
3983,fellychibi aku suka banget sama detik jam |emang kenapa?| iya dia ga pernah lelah berdetik seperti aku yg ga pernah lelah utk mencintai kamu (Êƒâ£Æª),love
3984,hohoho gpp gue suka malahan ajun cakep banget sial gue demen nih yg modelan begini,love
3985,"gak tau, tapi aku suka banget tatapn nate(?) di sini",love
3986,"pengen banget bilang suka,tapi apalah daya aku yang gengsian ini '_'",love
3987,"tinggalin bbg komentar penyemangat/penenang buat member entah di komenan fancam, pm, ig mereka masing2, twt, dll. kita gabisa bikin haters suka sm member, tp kita bisa naikin rasa sayang kita ke member! let's be busy loving each other like this ive-dive!!",love
3988,"mau bikin thread reason why i am fall in love with 13 guys of seventeen. soalnya ini udah menjurus ke sayang sama mereka, udah bukan suka sebagai idola lagi. 1. mereka talented banget! mereka ini self producing, lagu+lirik : vocal grup terutama uji sbg produser",love
3989,"dari sekian banyak komenan army kenapa si s*tan yang ke notice si . emang bener, seberapa baik manusia tetep ada aja yang ga suka, tapi tae jangan khawatir masih banyak army yang sayang tae. ilysm ;3 we love you taehyung",love
3990,sunwoo ga peka itu kuncinya jadi sabar ya eric kedua hakyeon sayang ga gitu konsepnya tapi ya giman ya kalau kamu ngomong sepolos itu jadinya gemes ketiga apakah lu ga sadar sih nu lu tuh suka sama eric tapi lu sikapnya kayak hmz sekali,love
3991,awalnya iseng iseng doang suka eh malah keterusan jadi sayang wkwk,love
3992,"seriously it happened again. aku tau kalo suka sama orang dengan tipe itu ga boleh. tapi suka banget. sering denial, ga ga ini pasti salah. semua ini salah, ga bisa dan gaboleh aku lanjutin. tapi aku ga punya pelarian lain. tapi seriuss it's too sweet. akkkk, why it happened",love
3993,kebiasaan deh kasur suka posesif banget.,love
3994,cinta mati banget sama yang namanya pizza,love
3995,suka semua tapi closer fav banget,love
3996,"10/10 cuma filmnya yuki kato yg buat gue wajib masuk bioskop, hanya menurut gue dia kurang pintar pilih project. sayang banget aktingnya yg luar biasa itu, berharap yuki bisa main di film yg berkualitas dan di dukung dari semua sisi, suka banget skil akting dia",love
3997,serius ibu nya suka begitu ini sayang hati hati *ngasih karung beras*,love
3998,baru seminggu vegie kangen banget dah makan ayam goyeng. terakhir makan ayam di kereta beli ayam mekdi yg spicy di st gambir maem bareng ayang nyuapin ayang padahal dia gak terlalu suka ayam tapi karna w mau mekdi doi mau gak mau ikut makan. sekarang dia seneng w gak makan ayam.,love
3999,done bismilah makasih giveawaynya kak semoga sehat selalu panjang umur dan banyak rezekinya amin jangan lupa istirahat dan jaga kesehatan ya kak mau jeno ecan jga gapapa kak yang penting di kasih semuanya suka kak,love
4000,"mau bikin list aktor dan aktris china kesukaan dah, soalnya aku orangnya suka lupaan namanya mereka haha :')",love
4001,"dk jg kirain cool and calm namja tp bagong bgt ya kak huhu dk ilysm makasih udh suka kasih hiburantt the8 kalem begitu savage abiezt jun haha junn the most random keknya selalu menebar tawa kaya ada aja tingkahnya, joshua seller prakarya",love
4002,dia kayanya suka banget sama ni kaca ya sering banget foto di kaca ini,love
4003,"boleh nder, soalnya gue juga suka dipanggil sayang sama ibu ibu grosir kalo nganterin emak belanja sembako",love
4004,"obs, aku udah excited banget dari awal, episode 1-3 bahkn aku sampe rewatch karna seru bgt, tp dipertengahan capek, karna aku ga terlalu suka sama drama yg alurnya lambat, kesel sendiri, padahal suka bgt sama choi ung",love
4005,"sherlymu soft bucin banget gila gw suka, canonnya sherly caring ama understanding juga ke liam si cuma sayang scenenya kurang banyak ayo takeuchi-sensei banyakin konten bucin sherly",love
4006,kalo yang beginian sayang banget sih tu,love
4007,"enggak kog. emang kecewa aja sama ini drama dah dari awal banyak drama ga taunya ceritanya gak terlalu seger kayak series pendahulunya. gue suka semua castnya, sayang di alur ceritanya aja.",love
4008,"kaito : sayang, kalau hari minggu suka nonton apa | shin: mm,aku sih sukannya nonton pokemon sama fairy tail, kalau kamu? | kaito: aku sukanya nonton foto kamu karna aku lope you",love
4009,"beneran ta, ini kakak suka banget nih tema, konsepnya nih",love
4010,"nontoon, suka bangt tapi eps sedikit banget trus ji tae kenapa mati",love
4011,sayangku wajamu genit mesra..aku suka banget sayy,love
4012,"kalian pernah punya pacar suka ngutang ga? ntah kepinjol,keluarga dan juga kalian kena, giliran ditagih bilang gaada dan enteng banget kayak gaada plan, betapa nyeselnya dia punya hutang kemantannya, emang si aku ga disuruh bayar, tapi watak nya ternyata bertolak",love
4013,cewek kalo udah syg sm seseorang suka kebangetan tulusnya. makanya pas putus *galau sm susah move on-nya itu loh jg suka kebangetan banget.,love
4014,"aslii suka banget dulu pas masih sd-smp naik becaknya kakek trus penumpangnya aku ama nenek mau kepasar, atau ga kita muter alun2, astaga kangen",love
4015,"t .. thanks berat atas layoutnya, aku jadi cakep banget, adikku suka banget.",love
4016,"mimpi ada abang jual sepatu bagus banget, abangnya ganteng banget. ada yang tau ga suka mangkal dimana? tadi nyesel ga beli",love
4017,"karena varo gemes (dan banyak temen laki gue bilang doi gemes jadi udah teruji kegemesannya dari sudut pandang cewe & cowo), dia perhatian banget & suka nyariin gue, varo demen nge spam juga, orangnya bikin gue penasaran apalagi gue suka banget ngejar seseorang gitu jadi cocok dan gue sayangin bangettt",love
4018,idaman banget nga suka mnum dan nga suka rokok,love
4019,expectation-tani suka org atu dan org atu suka tani balik reality-tani suka org atu pi org yang tani suka ada crush org lain rasanya anjay banget,love
4020,lao yan :') suka banget sama yg modelan gitu meski ngeselin :'),love
4021,pangeran kodok sama siapa ya dulu? ya allah dulu suka banget sama ni sinetron,love
4022,"cewek itu suka berpura-pura dan menutupi semua masalahnya, karena dia gak mau ngerepotin dan bikin khawatir orang yang dia sayang",love
4023,suka banget mv nya! simple tapi ngena dan enak di liat nya!,love
4024,"aku masih mencintaimu, entah karena sayang atau bodoh",love
4025,kami bukan tidak saling menyayangi atau sudah dapat pengganti namun krna besar nya cinta kami smpai kami pun larut dlam hal hal yang buta. cmburu buta marah tanpa alasan egois yang berkelanjutan itu lah yang sedang kami alami maka dri itu kami memilih untuk brhnti sejenak,love
4026,"happy birthday my mom sorry lupa dah saya tak pandai berkata2 cuman mau bilang sehat sehat makasi sudah melahirkan saya keduania ini, maaf selalu bikin marah terus kadang ga bisa ngertiin keadaan mama i love you hahah dahlah telat 5 hari lagi",love
4027,"lo sengaja ya milih guee?! okee jea tu baik bgtt, aneh juga tapii ahaha salting mulu kerjaannya abis tu ngilang. lo bego bgt pas naksir orang, lebih bego dr pd gue pokoknya. bawel bgt anaknya, ga bisa diem. seruu rame bgt pas space triak2 muluu. otw kcb ni boss iloyoo jea",love
4028,"kadang, meski marah atas apa yang telah dilakukan dia yang kamu cinta, kamu tetap tak mampu berhenti mencintainya.",love
4029,"aku marah sama kamu bukan berarti aku galak, tapi aku menegur kesalahan kamu dan ingin kamu berubah lebih baik.",love
4030,"jika seseorang tidak mencintai anda janganlah di benci, karena mungkin akan tumbuh benih cinta kembali",love
4031,"aku kangen tapii kamu bangsat, aku harus kuat.",love
4032,"morning mint, kenalan yuk. kamu kalo aku deketin ada yang marah gak? ;)",love
4033,"demi allah kaget, yaampun. peluk cium muah love youuuu",love
4034,"done all the rules, thanks for the ga aku ijin ikutan yaa wish nya ada di foto, takut kepanjangan happy birthday cutest maknanya i love you ;3 extraordinary day",love
4035,"kaget gue makasih ocell, lope youuuuu",love
4036,"crush gw jgn malu"" buat ngechat gw dah ;3 love u",love
4037,denger lagunya def sunset with you keputer di epicure semarang.. kaget.. dan bangga kwhskshssks ily bestie,love
4038,"aa lucu bgt sannie kalo takut matanya jadi gedee, imutttt :3",love
4039,"denger kamu kecelakaan kaget banget, dan khawatir bagaimana keadaan kamu. aku nggak tau seberapa sakit kamu menghadapi ini semua, tapi percayalah kami selalu ada disampingmu i love you bunny",love
4040,cewek cemburu itu sebenarnya positif. semakin sering cewek cemburu tandanya semakin sayang dia sama lo semakin takut kehilangan lo.,love
4041,"pacaran ga pernah berantem, ga pernah bosen. sayang terus enak juga ya.",love
4042,"biar aku, menanti dirimu, melihatmu, ku rasa bahagia, kau sempurna, kaulah cinta sesungguhnya, kasih sayang ku bukan khayalan dalam rindu,",love
4043,"bestiee happy birthday,bahagia terus ya, sehat terus, jangan galau terus, cakep terus, wish u all the best deh. semoga semua yg baik di dunia datang ke lo. love love uuuu",love
4044,"semangat jalani aktivitas hari ini, ilysm",love
4045,"asaa i lop yu pul monyetku cakepku, sehat-sehat asaa aku cinta kamu really so sangat-sangatt, bahagia terus asaa",love
4046,"njopp aku akan datang membawa cinta untukmu sayank, njopp sedihnya jangan lama-lama, semangat ayang we love u banyak-banyak i'm so proud of you.. really cheer up honey, u deserve better, kamu tersayangg selamanya",love
4047,"good morning gantengnya aku ;3 iya maaf aku baru bangun jadi gabisa nemenin kamu sarapan, makasih loj udah buatin aku sarapan, pasti enak banget apapun buatan ayang aku suka sih *malu*",love
4048,"happy birthday jie semoga sehat dan bahagia selalu ya, pokoknya apapun yang kamu semoga kan semoga tercapai, terima kasih ya jie buat apapun itu ;3 i love youu jiee __,",love
4049,"enak kuenya, love you cintaaa",love
4050,"aku sangat mencintaimu. aku harus melakukan ini, karena aku ngga ingin melihat kebahagiaanmu terhalang oleh ku, semoga kamu bahagia bersamnya.. aku akan tetap menyimpan cintaku terhadapmu, Ily",love
4051,"mimii cowoku si plg keren, its a good news to start my exhausting dayy. im beyond proud of u udh bisa ngelewatin semua sakitnya. mimii, lets make another happy memories again, we can laughing out loud again. aku sayang bgtt sm kamu, kamu jga hrs bahagia sehat selalu",love
4052,"love youuu kaputt, sehat dan bahagia selalu yaa",love
4053,jangan panggil tukang. panggil saja sayang,love
4054,"selamat pagi, matahariku. kamu memberiku kebahagiaan luar biasa. terima kasih telah menjadi orang paling fenomenal di alam semesta. aku sangat mencintaimu.",love
4055,pagi syang2 nya kalyna.. msh ready slott ya dear . ready include/exclude ya bebkuh cuss gercep yuk keep slott kalyn skrng dear sblm full ya! main santai sprti psangan sdri ya . rr by dm or wa y,love
4056,"hari ke 17, selamat pagi safiya, semangat terus ya nak, pagi ini ayah ga kesiangan, nunggu dokter idham dateng, nanti ibu dateng juga ya, semoga kita bisa ketemu semoga ada kabar baik hari ini ya sayang aamiin",love
4057,selamat pagi taehyung. aku mencintaimu. kabarku baik baik saja. apakah kamu sudah makan?,love
4058,mentari tersenyum rindu melihat bunga-bunga menunggu kehangatan kecupan kupu-kupu seperti rasa dalam hatiku aku setia padamu selalu apa kabar hari ini cintaku ! ______________,love
4059,bnr bnr seneng dapat hadiah dari doiiii sayanggg doi,love
4060,nona peramu cinta mengapa dicipta kembali sebuah rasa tumbuh bebas sepertinya tak biasa menulis kumpulan aksara dan berbagai frasa sebagai tanda jika dia meramu cinta,love
4061,"apakah ini pertanda cintaa? getarannya sangat terasa kawan:) hanya melihat senyumnya saja, sudah bisa menaikkan zat glukosa yang ada di tubuhku",love
4062,"kami menyayangi jimin, selalu khawatir dengan kesehatannya, selalu sehat dan baik2 saja, makan teratur, makan nasi jangan makan rameyon, ya",love
4063,"kemarin hari jumat fun banget entah kenapa, jalan bareng sama sahabat sma (kurang lengkap si) tp one thing gue sayang kalian banget, terima kasih ya udh ngeluangin waktu, terutama kalau gue sedih. gabisa dijelasin rasa sayang gue ke sahabat-sahabat terbaik gue. luv u sekebon",love
4064,very kucing t__t lucu banget.. jadi jatuh hati,love
4065,"sampe sekarang gue masih sedih bakal nangis kalo baca liriknya. serelate itu sama kehidupan banyak orang. karya yang di tulis mark beneran bagus banget dan dari segi vocal, rap, semua yang dia lakuin di mv bener keren banget! dan bikin gue bangga sama mark huhu ily",love
4066,"aku engga tahu cara nenangin orang yang ovt, tapi kamu klo emang lagi sedih ya sedih aja gapapa keluarin klo emang buat kamu tenang. klo kamu butuh waktu buat sendiri silahkan, atau minta jangan diganggu dulu. tapi klo kamu butuh ac, silahkan chat ke grup ya. we love you",love
4067,"kamu emang selalu aku tempatin disudut hatiku yg paling sepi, biar gak ada yg bisa nemuin kamu selain aku",love
4068,"happy birthday taehyuni, terima kasih karena udah jdi kesayangan moa moa bkl terus dukung tahyuni dan akan terus berada disamping taehyunie saat sedih dan bahagia sehat terus dan bahagia selalu, jangan lupa istirahat dan makan yang banyak we love you",love
4069,"ketika kamu sedih, kamu boleh tutup matamu, ketika kamu tidur juga kamu boleh tutup matamu, tapi jangan tutup hatimu untukku eakkk",love
4070,"semoga anak2 di jauhin dr orang2 yang jahat sama mereka, semoga di cb kali ini bisa sukses besar dan makin bnyk orang yang kenal mereka dan sayang mereka semua suka sedih kalo ada yang hate mereka apalagi kmrn kaya oci yang anak baik kaya dia aja msh ada orang yang jahat, ily",love
4071,ngeliat teaser wonpil jadi sedih anjir apaan sih sebel tapi sayang,love
4072,"lae ku sayang jangan sedih ya, bentar lagu kau menyusul junjungan mu yang kau bela mati matian kemarin sayang kamu",love
4073,"lockey tetep harus support secret number juga, dan bia nerima member baru juga. iya kita sedih, tp kepikiran ga si sama eonni"" secret number kita mrka skrg harus berjuang lg tanpa denise aa love and support both secret number and denise.",love
4074,"ku tetap membelamu meski kau jahat, karna ku cinta padamu",love
4075,sayang sama chikaa,love
4076,pengabdian yang terpuji meskipun terlihat biasa,neutral
4077,baru saja mengirim foto,neutral
4078,apa kabar dunia twitter ? masihkah selucu dan seabsurd dulu ?,neutral
4079,yah gimana sih yang yaudah susul aku dulu kita sarapan bubur di tempat biasa,neutral
4080,saja ka dorg suro beli medium 2 set,neutral
4081,"ayo cek koleksinya, temukan angry draken yang unik nftindonesiamendunia _merketplace : skin normal: 0.003 eth",neutral
4082,kalau gitu biasa biasa aja dah gua.,neutral
4083,"dalam tiap-tiap twit, tak melulu perlu ada pesan moral. kadang yg kita perlukan hanya tersenyum membaca twit lucu tanpa arti, utk memulai hari yg bahagia.",neutral
4084,"halo v, apa kabar nih",neutral
4085,"pagi ruby, apa kabar?",neutral
4086,beredar kabar haji faisal kini mulai pasang tarif rp 5 juta untuk sekali wawancara,neutral
4087,"yukk gass, sudah siap mental siapa saja yang mau pergi",neutral
4088,"menurut kabar, burung temen ane lagi sakit",neutral
4089,"dah biasa sgt kalau dlm mimpi suka buat kecoh, jerit-jerit because ya know mimpi kan selalu opposite dgn perangai biasa kita. tapi masalahnya, tiba-tiba nak menjerit dlm loghat nismilan kat mak cik dan anak dia sbb menyibuk",neutral
4090,"oh kalo kfc iya masih ada rasanya, tapi kalo ayam biasa kan.. beda gak sih",neutral
4091,dipikir pikir habis dapet kabar baik eh langsung gitu bisa dibalik,neutral
4092,baru saja mengirim foto ngaringan klumpit,neutral
4093,ternyata bkn aku saja yg diperlakukan seperti itu. cewe lain jg sama specialnya dimata dia,neutral
4094,cukup ke spook di banner weapon sekali saja hiks. tapi paling ntar coba 10x pull di engulf.,neutral
4095,baru saja mengirim video,neutral
4096,"gak aneh kok nder, kamu dom mana? kalau deket ayo nonton bareng aku kutemenin. tapi nonton sendiri juga gak buruk bodoamat aja toh gak kenal. awala"" bingung itu normal banget kok",neutral
4097,"pagi moots, gmn kabar kaliaan?",neutral
4098,gak ada yang komentar ya..aku saja dah..tapi aq pro situ aja,neutral
4099,"hmm.. aku rasa, sekarang aku lebih baik baik saja daripada kemarin. nggak papa.",neutral
4100,"min, kalau ada yang mau main badminton bareng. bisa banget join, di gor saratoga sore ini jam 4-6 sore. monggo join saja, trims min.",neutral
4101,biasa na nu jiga kieu mah jadi penjahat na jaka sembung ..,neutral
4102,"bukan karena kebutuhan, tapi hanya iseng saja. joshua termasuk yang suka bergaul dengan berbagai lapisan masyarakat meskipun jika sudah puas akan menghilang begitu saja. ""alright."" joshua menyelesaikan pencukuran itu. ia segera mengambil sabun khusus dan membersihkan dada gori.",neutral
4103,"benda paling sakti saat ini bukan nuklir tapi doit..ia bisa do it..do apa saja,,hampir semuanya bisa dibeli..",neutral
4104,"ingat mereka tetap akan menjadi orang baik. mungkin saat kamu dibuat hancur oleh mereka, mereka sedang tidak tau apa yang mereka perbuat. tuhan saja selalu memberikan pengampunan untuk kita manusia. masa kita sesama mamusia tidak bisa saling mengampuni.",neutral
4105,"bahkan ruu-nya saja ada yg menentang kayak..ah sudahlah, gw mau muaythai aja biar bisa melindungi diri sendiri~",neutral
4106,pagi yang normal dan sejuk,neutral
4107,beragama tetapi menganggap mencuri menjadi biasa dengan dalih lele nya kabur lalu saya ambil saja daripada mati di jalan. miris,neutral
4108,fuh i know flexi lembap ..tambah2 from em to wm.. seller ckp dia post 31/1.. 3 feb baru proses..ha pastu sangkutlah sampai sudah..lain kali informlah sblom post tu kalau pakai flexi courier lain yg normal if tak inform i tak kisah sbb duration dia tak mcm flexi..,neutral
4109,untung sudah biasa ngurus apa apa sendiri yaa. plus point for me,neutral
4110,baru saja mengirim foto special region of yogyakarta,neutral
4111,"ga biasa sarapann, adin?",neutral
4112,"jangan takut mencinta, hanya karena pernah terluka. cinta sejati tak datang begitu saja, tapi melalui proses sedih dan tawa bersama.",neutral
4113,"lagi males bales pesan wa, mau deact tp komunikasi cuma disitu. jangan smpai tangan gatel buka wa kalau ga urgent deh beneran muales",neutral
4114,"hai, apa kabar ? ak harap km baik baik saja disana",neutral
4115,biasa aja,neutral
4116,g biasa srpan raa,neutral
4117,"jika merasa berat melupakan masa lalu, ringankan saja dengan mengingat masa depan bersama orang yang ada disampingmu saat ini.",neutral
4118,"mung piala ciki, fokus ucl",neutral
4119,"diem bukan berrti aku limbad, bisa saja sy ijat :)",neutral
4120,"4. saling menjaga juga berlaku untuk menjaga pernikahan, ya jelas tentu saja 5. memastikan istri bahagia, bukan cuma nerimo? kurang tepat, memastikan keluarga bahagia, semua pihak bagahia gk cm istri, tp suami, dan anak",neutral
4121,"biasa aja tauu, gantengan juga kamu",neutral
4122,macam biasa la. cari xtvt,neutral
4123,semalem disaat hampir tengah malem ku dibuat teriak2 gajelas sama si golden maknae nya krn liat ini yaampun sumpah yaa jungkook suka bgt bikin jantung anak gadis tdk baik2 saja,neutral
4124,mantap saja pak erick thohir,neutral
4125,"ijab qobul jagalah anaku spt engkau jaga ibumu, sayangi dia, cintai dia dan bimbing dia di jalan yg benar. bila engkau bosan jgn tinggalkan dia sendiri, bila marah jgn kau sakiti, kembalikan saja padaku pada keluargaku, selama aq masih hidup pasti ku terima kembali. kata bpk",neutral
4126,"di aku ngaruh, pake pas malem mau tidur besoknya udah normal agak mendingan",neutral
4127,biasanya ka nambah shipping dr supplier ke wh nya saja ka tambahannya 300 won selebihnya untuk ekspedisi tax tetep sharing sm barang ku yg lain,neutral
4128,gue ngantuk bgt kenapa ya? jam tidur dan jam bangun seperti biasa padahal,neutral
4129,kalau belum biasa masukin pc ke insleeve mending beli uk 6x9,neutral
4130,mode biasa mode mengintai,neutral
4131,"kabar baik juga, udh srpan belum nie ??",neutral
4132,5f orang yg suka mengganggu biarkan saja. mbak. yu nanti jika dia capek lak yo berhenti sendiri atau diam karena kelelahan..,neutral
4133,"yaahh dinikmati saja kalo kaya gituu, selagi masih ada orangnya disayang sayang aja",neutral
4134,bedsheet tu kan.. biasa beli queen je ke?? kalau dia pakai katil king guane?,neutral
4135,"hari sabtu emng biasa libur, emng ada apa?",neutral
4136,"gm, bentar lg setahun tp sampe skrg ga ada kabar.",neutral
4137,"paket wisata karimunjawa new cuma 160rb saja guys, cek infonya di",neutral
4138,"sama nder, aku masih 17 thn, gak pernah ada yg nembak, deket sama cowo pun juga gak pernah. sejombloa""nya temen gue, mereka masih ada yg suka atau pernah ngerasain disukai org. jadi gak pure jomblo. gue bodo amat sih mau ada pacar atau ga. soalnya udh biasa sendiri, jadi finea"" aja",neutral
4139,"masalah adalah hal yang biasa, namun tak peduli apapun masalahmu, percayalah, kamu tak sendiri karena tuhan selalu bersamamu.",neutral
4140,"keadilan akan menang katamu..?? tentu saja, siapa yang memenangi perang ini akan menjadi keadilan. [dofalmingo]",neutral
4141,"tahajud, dhuha tiap hari aja powernya di aku udah luar biasa nder",neutral
4142,"kalau kata lulusan ilpidipi yg nyangkut di luar negeri bilangnya gak perlulah balik ke indonesia untuk mengabdi, bisa dari mana saja.",neutral
4143,sarapan hari ini dengan seporsi mie instan untuk menemani sunyi setelah kepergian tanpa pesan..,neutral
4144,eh ini banyak idol yang habis kena c word udh selesai loh. ini ga ada kabar sama sekali helloo??,neutral
4145,tapi rasa mcm x guna klau berhenti kerja sbb senior mcm tu.. tu bkn senior biasa.. senior citizens weh,neutral
4146,yaa gimana baik nya saja lah,neutral
4147,"klo kapan saja bisa,,klo bgtu krm no wa dlu supa kita bisa kipas jam berapa sja bisa yha thoo",neutral
4148,belajar investasi di masa muda,neutral
4149,gatau man reflek saja,neutral
4150,"47. hi, pasti lagi nyari jasa un-sus un-lock ya? bisa ke yap | unlock all case 5k / acc | unlock umur 7k / acc | unsus biasa 10k / acc payment dilakukan di akhir a¼ close uns permanen semi perm",neutral
4151,"aurat itu dari bahasa arab iaitu aurah yang berarti aib. jika tidak menutup aurat, sama saja seperti membuka aib sendiri.",neutral
4152,eyo angkasa akunya ada rasa kamunya biasa aja,neutral
4153,bismillahirrahmaanirrahiim.. joe biden saja kritisi ikn tapi pemimpin negeri ini kan dri pdip maksain ikn ya bagi yg paham karena terima kasih yg berkenan rtl tagar.,neutral
4154,kadang pesan dari allah ada pada org yg ga banyak bicara dan sangat sederhana.,neutral
4155,spotify famplan famplan biasa 1 bulan 8k 2 bulan 12k 3 bulan 16k ppj +1k famplan antibackfree 1 bulan 18k 2 bulan 23k all e-wallet yuk boleh langsung wa or dm ya kak,neutral
4156,"hi. kamu mau santai tapi masih banyak tugas yang numpuk? solusinya ke sini aja yuk. segala macam bentuk soal apapun itu, yuk langsung joki tugas, bisa dm/wa yang di link bio. testi bisa cek di thread. soshumpendidikan ya",neutral
4157,santai dolo d kamar,neutral
4158,"haus, udah biasa nahan laper soalnya",neutral
4159,baru saja mengirim foto bekasi,neutral
4160,"baru kenal, baru mau nyapa udah dilirikint tajem bgt ampe mau copot matanya. santai kali mba",neutral
4161,"setiap pesan yang kamu mulai, menciptakan secercah harapan",neutral
4162,"ini kalo beneran, jangan dengerin yang becanda""in, santai aja, pasti ada yang nerima kamu asal kamu treat your partner bener jangan berkecil hati",neutral
4163,kalah ya,neutral
4164,berita hari ini diawali dengan politikus korupsi,neutral
4165,"menjalani operasi pada senin, 31 januari. sejak itu, ia menerima perawatan rawat inap dan tes pcrnya negatif sebelum keluar dari rumah sakit. jimin tidak menunjukkan gejala luar biasa selama berada di rumah sakit. dia menderita sakit tenggorokan ringan saat masuk ke rumah sakit+",neutral
4166,trackinga¼ normal price di 60k rate ems 165/gram air cargo 265/gram fee per tracking mulai dari 5k/tracking free foto arrived (amplop dibuka) pengiriman rutin cek go kita untuk proof shipping dan testi bisa dm adm untuk tanya2,neutral
4167,"pindah alhamdulillah..ga jadi pindah jg alhamdillah, tidak ada pengaruhnya pada sy..tetap nyari rejeki sendiri yg halal utk keluarga tanpa hrs mengiba, menjilat, mengadu domba antar sesama anak bangsa. pesan simbah sy, ojo ela elu..ojo gumunan..ojo mateni rejekine wong liyo",neutral
4168,kiri kanan ku-lihat saja.. banyak sahabat tweeps tersayang follow di-akun gurem saya **terimakasih banyak sahabat tweeps tersayang semua yang telah ikhlas follow di-akun gurem saya dengan minimal follow back saya,neutral
4169,"andai saja dia percaya.. skenario berikutnya adl (happy) ending. tp mmg belum di-ending-kan oleh sang penulis. kunci-nya percaya, yg biasanya dikonflikkan sepanjang waktua”dipercayai atau mempercayai dulu. saling percaya = (happy) ending of kemanusiaan. langka di kala ini.",neutral
4170,"oalah. ya gapapa, santai. Makasih",neutral
4171,hallo.. jas mau penghasilan tambahan dari hp saja. minat bisa jpri,neutral
4172,ehh denise w bru bngun tidur dapet kabar kyk gini apapun yang terbaik deh buat denise,neutral
4173,"paddy mcnair: ""luar biasa. kami memulai babak pertama dengan sangat lambat, tetapi kami pantas menang secara keseluruhan. mereka tidak memanfaatkan peluang mereka dan itu memberi kami dorongan. kami berada dalam performa yang sangat bagus.""",neutral
4174,pagi pagi masih ngantuk,neutral
4175,luar biasa,neutral
4176,dah ratusan woi.. apakah baik-baik saja ada 149 lubang bekas tambang di kawasan ibu kota negara (ikn) nusantara dengan luas 256 ribu hektare. lubang itu dihasilkan dari total 25 konsesi perusahaan tambang.,neutral
4177,"istilah kuda hitam banyak digunakan dalam sepak bola, seperti tim yang tidak diunggulkan tiba"" melejit bisa mengalahkan tim unggulan, disebut kuda hitam biasanya tim hebat dimasa lalu yg lama tertidur kemudian bangkit, nah melalui ahy bisa saja dipemilu 2024 bangkit~",neutral
4178,cintailah seorang wanita saja. dua wanita terlalu banyak,neutral
4179,gue dulu pernah bahas ngerinya jalinsum..mau jalan biasa atopun tol bagi penjahat gak ada bedanya..petugas harus lebih bernyali dibanding penjahat2 disana..,neutral
4180,2 bungkus saja,neutral
4181,daerah beling yang ada. yaa namanya juga si -paling-mengabdi.. siap di daerah mana saja :mukasongong:,neutral
4182,"selamat pagi, kara! tentu saja boleh, dong. akan saya jawab, ya. b: auramu cantik dan anggun sekali. saya ngelihatnya amazed, serius. n: kita jarang mengobrol ya, kara. tapi ayo kapan-kapan kita ngobrol gitu, you seem like a fun person to talk with!",neutral
4183,akhirnya aku sampai pada titik saat melihatmu aku merasa biasa saja,neutral
4184,"personal order buat pbox sudah kami share yaa di square kode nyaa~ bagi yang mau silahkan langsung replay saja di square atau langsung dm kesini, ditunggu sampai jam 14:00 pm",neutral
4185,"stop aja udah stop, yang sini tiap hari mandinya pake air juga biasa aja",neutral
4186,"memelihara kota saja gak mampu, apa lagi membangun kota.",neutral
4187,itu mh suster pak eh bpk apa kabar?,neutral
4188,"daddy ni kan, saja je kacau kita, yela kita biasa kacau dia kan",neutral
4189,kasih itu menutupi banyak kesalahan..kasihilah musuhmu..bagaimana engkau dapat mengasihi tuhan yang tidak kelihatan bila manusia yang terlihat saja tidak dapat kau kasihi,neutral
4190,luar biasa ya ..,neutral
4191,begitu juga nggak masalah. sembuh sendiri 'kah? sama sekali didiamkan dan dibawa untuk aktifitas biasa? hati-hati nanti bisa radang. akhir pekan ayuning sudah ada rencana apa?,neutral
4192,"salah bagi orang yang pikirannya negatif mulu, beginian doanh sebenarnya biasa aja tapi pasti nanti ada aja yg marah marah tu",neutral
4193,"aku adalah manusia biasa yang patut untuk dibenci untuk selamanya. tapi aku mau tau dan ingin bertanya, apakah salahku kepadamu?",neutral
4194,"malioboro tuh yg dicari ya orang jualannya, kalau dipindahin jadi apa dong? jalan biasa doang?",neutral
4195,"kita tunggu saja kedepannya, moga hp ku masih kuat",neutral
4196,ganti saja dengan kata komplotan,neutral
4197,"anonim pak dok, ava nya colongan,biasa mancing keributan..gk usah dlayanin",neutral
4198,"kalau menurut etika menaiki kereta yang kucari di internet semalam, tidak ada yang melarang tiduran di kompartemen kereta. dia lalu tersenyum. ""asal kau tidak berisik dan mengotori kompartemen, itu saja.""",neutral
